"MEMBER_ID","JTXX_ID","CYXM","CYSFZ","WHCD","ZXSZK","JKZK","CJDJ","CJLB","LDJN","YHZGX","SFSW"
"24491","11392","功匈譬","22060019830622186X",,,,,,"0","01","1"
"24492","11393","功俊怯","220600200609221840",,,"04","二级","01","0","01","1"
"24493","11394","达垂府","220600195408301867",,,"04","二级","01","0","01","1"
"24494","11395","达团绣","220600195411061809",,,,,,"0","01","1"
"24495","11396","达淤","220600197903211868",,,,,,"0","01","1"
"24496","11397","所蒲蒲","220600199604203752",,,"04","二级","02","0","01","1"
"24497","11397","达笑筋","220600198906151869",,,,,,"0","01","1"
"24498","11398","尔流发","220600195901201843",,,"04","三级","01","0","01","1"
"24499","11398","达建英","220600195901201851",,,,,,"0","01","1"
"245","95","孛桃箕","341502200712033704",,"04","01",,,"5","08","1"
"2450","916","马小健","341502197304222106",,,"01",,,"2","01","1"
"24500","11399","闻邮好","220600194504161863",,,,,,"0","01","1"
"24501","11399","达锐绣","220600194904011805",,,,,,"0","01","1"
"24502","11400","班垂钮","22060019710602180X",,,,,,"0","01","1"
"24503","11401","达混姥","220600198702181804",,,"04","二级","01","0","01","1"
"24504","11401","宓鸭","220600198211061867",,,,,,"0","01","1"
"24505","11402","针匈筋","512021197709123100",,,"04","二级","02","0","01","1"
"24506","11403","宓垂府","22060019530718186X",,,,,,"0","01","1"
"24507","11404","尔恩坪","220600195804221850",,,,,,"0","01","1"
"24508","11405","宓硝循","220600197311011862",,,"04","三级","01","0","01","1"
"24509","11405","宓雁姥","332623197508161452",,,,,,"0","01","1"
"2451","916","初拍修","341502200404171064",,"11","01",,,"5","03","1"
"24510","11406","宓莫唁","220600195704221861",,,"04","二级","01","0","01","1"
"24511","11406","粟衰流","220600195901151858",,,,,,"0","01","1"
"24512","11407","达牛府","220600196306141844",,,,,,"0","01","1"
"24513","11407","孛滤钮","220600196512121852",,,,,,"0","01","1"
"24514","11408","宓志府","220600197302201867",,,"04","三级","04","0","01","1"
"24515","11409","达锯淤","220600198110291866",,,"04","三级","01","0","01","1"
"33995","19404","国哎英","220600195410134156",,,"04","二级","04","0","01","1"
"33996","19405","律恩流","220600194406194151",,,"04","二级","01","0","01","1"
"33998","19407","班锯府","220600195908254163",,,"04","二级","04","0","01","1"
"35444","20853","野栽貌","220600194711241364",,,"04","二级","01","0","01","1"
"35445","20854","闻诈围","220600194006211362",,,"04","二级","04","0","01","1"
"35446","20855","闻挚王","220600200808301341",,,"04","三级","01","0","01","1"
"35447","20856","闻垂府","220600196503151339",,,"04","二级","01","0","01","1"
"35448","20857","野凑府","220600196401151346",,,"04","二级","01","0","01","1"
"35449","20858","闻诡鸣","220600197607231362",,,"04","三级","01","0","01","1"
"3545","1353","镇莫艳","341502194910200165",,,"02",,,"5","01","1"
"35450","20859","闻海棠","220600199705111304",,,"04","四级","05","0","01","1"
"35451","20860","长活绣","220600196308111390",,,"04","四级","01","0","01","1"
"35452","20861","坚珐绣","220600195407141304",,,"04","三级","01","0","01","1"
"35453","20862","针了建","220600194110181343",,,"04","四级","01","0","01","1"
"33010","18419","友迏诡","220600195707314342",,,"04","二级","01","0","01","1"
"33011","18420","允嚷圣","220600195709084368",,,"04","四级","01","0","01","1"
"33012","18421","丑恩流","220600195606104282",,,"04","三级","02","0","01","1"
"33013","18422","麴样锯苗","220600197002214252",,,"04","四级","01","0","01","1"
"33015","18424","吕帐淤","220600195809084242",,,"04","三级","01","0","01","1"
"33016","18425","吕好譬","220600197202294365",,,"04","三级","01","0","01","1"
"33017","18426","友愚凑","220600198610194368",,,"04","三级","01","0","01","1"
"33018","18427","友邮英","220600196204194208",,,"04","三级","02","0","01","1"
"33019","18428","班证流","220600196805104714",,,"04","二级","05","0","01","1"
"3302","1260","镇寐艳","341502196301170166",,,"01",,,"2","01","1"
"33020","18429","吕俊","220600199006104367",,,"04","四级","01","0","01","1"
"33021","18430","友柬恨","220600200004014347",,,"04","二级","02","0","01","1"
"33022","18431","吕卿","220600199703144364",,,"04","三级","02","0","01","1"
"33023","18432","吕筋流","22060019440310435X",,,"04","三级","01","0","01","1"
"33024","18433","孛逐府","220600196211154343",,,"04","三级","01","0","01","1"
"33025","18434","江锯谅","220600195409094257",,,"04","二级","01","0","01","1"
"33027","18436","吕俊发","22060019520429436X",,,"04","四级","01","0","01","1"
"33029","18438","友衣粉","220600198706074360",,,"04","一级","07","0","01","1"
"3303","1260","坚嵌流","341502196603250102",,,"04","二级","04","4","02","1"
"33030","18439","孛衣跪","220600193903254245",,,"04","二级","01","0","01","1"
"33031","18440","谭苗狰","220600194903134352",,,"04","四级","01","0","01","1"
"33032","18441","友贤譬","22060019830902436X",,,"04","四级","01","0","01","1"
"33033","18442","友筋姥","220600196607294756",,,"04","三级","01","0","01","1"
"33034","18443","江诡英","220600194006054352",,,"04","二级","01","0","01","1"
"33035","18444","友爵建","220600193506294366",,,"04","二级","01","0","01","1"
"33036","18445","允嗓孟","220600196411184360",,,"04","二级","05","0","01","1"
"33037","18446","熊建","22060019900504434X",,,"04","三级","03","0","01","1"
"33038","18447","吕淤譬","220600197607294320",,,"04","四级","04","0","01","1"
"3304","1260","达吗椎","341502193506220100",,,"01",,,"5","12","1"
"33041","18450","友刻了","22060019571130434X",,,"04","三级","01","0","01","1"
"33043","18452","友痔","220600199005254363",,,"04","三级","05","0","01","1"
"33044","18453","江顾卿","220600195306264364",,,"04","四级","01","0","01","1"
"33045","18454","尔发府","220600196103234362",,,"04","三级","01","0","01","1"
"33046","18454","班贤英","220600196307274358",,,"04","三级","01","0","02","1"
"33047","18456","江小局","220600197302084349",,,"04","三级","01","0","01","1"
"33048","18457","江定惶","220600195905104362",,,"04","三级","01","0","01","1"
"3305","1261","达诡襄","341502195301130100",,,"01",,,"3","01","1"
"33050","18459","江壕蓝","220600194702284362",,,"04","三级","01","0","01","1"
"33051","18460","刀锯英","220600195712234355",,,"04","四级","01","0","01","1"
"33052","18487","江衰苗","220600196110114350",,,"04","三级","01","0","02","1"
"33053","18462","江西翅","220600197305164360",,,"04","三级","01","0","01","1"
"33054","18463","江嗓顾","220600195803294361",,,"04","三级","01","0","01","1"
"33056","18465","江宙惶","220600196306134361",,,"04","三级","01","0","01","1"
"33058","18467","律凑襄","22060019551205435X",,,"04","三级","01","0","01","1"
"33059","18479","江竞英","22060019580510420X",,,"04","三级","03","0","02","1"
"3306","1261","漆寐购","341502197902190167",,,"04","一级","07","4","03","1"
"33061","18474","江费蒂","220600197311144286",,,"04","四级","01","0","02","1"
"33062","18471","江蛹惶","220600195606214246",,,"04","三级","01","0","01","1"
"33065","18474","江择爸","220600196906254340",,,"04","四级","04","0","01","1"
"33069","18478","江愚伤","220600195902124368",,,"04","二级","07","0","01","1"
"3307","1262","镇傈艳","34150219350617014X",,,"02",,,"5","01","1"
"33070","18479","江怯杀","220600195005254277",,,"04","四级","01","0","01","1"
"33075","18484","江惶福","220600193905219048",,,"04","二级","01","0","01","1"
"33078","18487","江长甫","220600195909114277",,,"04","二级","05","0","01","1"
"3308","1262","利绣姥","341502193806300153",,,"02",,,"3","02","1"
"33080","18489","江卿甫","220600195503044360",,,"04","三级","01","0","01","1"
"33081","18490","东嗓鸣","220600198207134349",,,"04","四级","01","0","01","1"
"33082","18491","东惫阮","220600195411254344",,,"04","三级","01","0","01","1"
"33083","18493","初诡英","220600195209224256",,,"04","三级","01","0","02","1"
"33084","18493","东伤檬","220600194805134367",,,"04","四级","01","0","01","1"
"33085","18494","允绣绣","332623199001055406",,,"04","四级","01","0","01","1"
"33086","18495","丑譬英","220600195010284200",,,"04","三级","01","0","01","1"
"33087","18499","律诡英","220600194212224252",,,"04","二级","05","0","02","1"
"33088","18497","东海局","220600197708154343",,,"04","二级","04","0","01","1"
"33089","18498","孛波怯","220600194203254265",,,"04","二级","01","0","01","1"
"343","134","镇磺孟","341502198407240141",,,"02",,,"2","03","1"
"3430","1311","达围绰","341502200703120144",,"05","01",,,"5","03","1"
"34300","19709","坚苍府","220600195708094169",,,"04","四级","01","0","01","1"
"34301","19710","坚悠府","220600198901074147",,,"04","四级","01","0","01","1"
"34302","19711","孛反英","220600193703244552",,,"04","三级","01","0","01","1"
"34303","19712","尔姥狰","22060019480721415X",,,"04","三级","01","0","01","1"
"34304","19713","尔漫英","220600194003124159",,,"04","四级","01","0","01","1"
"34305","19714","律苗姥","220600194604144155",,,"04","四级","01","0","01","1"
"34306","19715","死凑橡","220600194207074165",,,"04","四级","01","0","01","1"
"34307","19716","坚峪混","22060020061007434X",,,"04","三级","01","0","01","1"
"3431","1311","达绝","341502200302200151",,,"01",,,"2","04","1"
"34310","19719","死素橡","220600194112274164",,,"04","二级","01","0","01","1"
"34312","19721","坚小局","220600197507184167",,,"04","三级","01","0","01","1"
"34313","19722","吕小壕","220600197709024145",,,"04","二级","01","0","01","1"
"34314","19723","吕埠府","220600196406254168",,,"04","三级","01","0","01","1"
"34315","19724","伍竞英","220600194609064154",,,"04","二级","01","0","01","1"
"35104","20513","达活淤","220600197706251246",,,"04","四级","01","0","01","1"
"35105","20514","闻襄弹","220600195710241359",,,"04","二级","04","0","01","1"
"35106","20515","利小府","220600196604151768",,,"04","四级","01","0","01","1"
"35107","20516","利鸣兹","22060019861031135X",,,"04","二级","07","0","01","1"
"35108","20517","邹沸譬","220600198309061363",,,"04","二级","03","0","01","1"
"35109","20518","吕寺淤","220600197308281327",,,"04","二级","01","0","01","1"
"3511","1338","镇肋伤","341502197408290146",,,"01",,,"2","01","1"
"35110","20519","利噬府","22060019620702137X",,,"04","四级","01","0","01","1"
"35111","20520","邹霹磺","220600199712171372",,,"04","二级","07","0","01","1"
"35112","20521","何焊亏","220600200408181360",,,"04","三级","03","0","01","1"
"35113","20522","班掌绣","22060019480716130X",,,"04","一级","04","0","01","1"
"35114","20523","甫惠英","220600194406301359",,,"04","四级","01","0","01","1"
"35115","20524","邹象","220600198904211362",,,"04","二级","01","0","01","1"
"34984","20393","吕襄蒲","220600196412089058",,,"04","一级","01","0","01","1"
"34985","20394","吕绣费","220600194702119009",,,"04","三级","01","0","01","1"
"34986","20395","孔恨","22060019870630906X",,,"04","二级","04","0","01","1"
"34987","20396","熊朗惶","220600196504149070",,,"04","三级","01","0","01","1"
"34988","20397","吕后棠","22060020050904906X",,,"04","四级","01","0","01","1"
"34989","20398","刀衰狰","220600196407309095",,,"04","三级","02","0","01","1"
"3499","1332","达嵌襄","341502195403180184",,,"04","三级","01","5","01","1"
"34990","20399","尔建譬","220600197610269070",,,"04","三级","01","0","01","1"
"34991","20400","孔入伤","220600195911139844",,,"04","二级","02","0","01","1"
"34992","20401","犁棉英","22060019470713905X",,,"04","二级","01","0","01","1"
"34993","20402","吕呻素","220600197607179031",,,"04","三级","02","0","01","1"
"34994","20403","律筋姥","220600194903309095",,,"04","四级","01","0","01","1"
"34995","20404","凭缺艳","220600196406299032",,,"04","二级","01","0","01","1"
"34996","20405","孛哎苗","220600196809019859",,,"04","四级","04","0","01","1"
"34997","20406","孛流英","22060019431011900X",,,"04","二级","01","0","01","1"
"34998","20407","孛苗费","220600196003209055",,,"04","三级","02","0","01","1"
"34999","20408","吕筋宙","220600195704129061",,,"04","二级","01","0","01","1"
"35","17","吕寐茂","341502194507180352",,,"02",,,"5","01","1"
"350","138","江嵌苗","341502197503072155",,,"04","三级","01","4","01","1"
"3500","1333","镇筋府","341502197807010164",,,"01",,,"2","01","1"
"35000","20409","熊俘譬","22060019710628903X",,,"04","四级","01","0","01","1"
"35001","20410","熊锐惶","22060019520211904X",,,"04","二级","01","0","01","1"
"35002","20411","熊诡围","220600194903039064",,,"04","一级","04","0","01","1"
"35003","20412","吕筋譬","220600197011179049",,,"04","三级","01","0","01","1"
"35004","20413","熊澜叹","220600193404199069",,,"04","二级","01","0","01","1"
"35005","20414","尔顾发","220600194908159065",,,"04","四级","04","0","01","1"
"35006","20415","吕衰哲","220600193405249005",,,"04","一级","01","0","01","1"
"35007","20416","尔因发","220600193402139062",,,"04","二级","01","0","01","1"
"35008","20417","尔留留","220600200407179066",,,"04","二级","01","0","01","1"
"35009","20418","孔衰流","220600195001149007",,,"04","四级","04","0","01","1"
"3501","1333","镇海鸭","341502198404180155",,,"04","四级","01","3","02","1"
"35010","20419","熊惫厦","220600195604059035",,,"04","二级","01","0","01","1"
"35011","20420","吕侉侉","220600199605269059",,,"04","二级","03","0","01","1"
"35012","20421","熊涎","220600198811023151",,,"04","四级","01","0","01","1"
"35013","20422","吕裂磺","220600195008239048",,,"04","二级","01","0","01","1"
"35014","20423","允匈造","220600196612160162",,,"04","二级","01","0","01","1"
"35015","20424","允紊糕","220600198705077965",,,"04","二级","02","0","01","1"
"35016","20425","允因磺","220600194901230164",,,"04","二级","01","0","01","1"
"35017","20426","允宙惶","220600196405090165",,,"04","三级","01","0","01","1"
"35018","20427","允胶造","220600196005050164",,,"04","三级","01","0","01","1"
"35019","20428","允磺象","220600200306057940",,,"04","四级","01","0","01","1"
"3502","1333","镇柬翰","341502201109020145",,"03","01",,,"5","03","1"
"35021","20430","允小了","220600198710217969",,,"04","三级","01","0","01","1"
"35022","20431","长锯流","220600195501020154",,,"04","三级","05","0","01","1"
"35023","20432","允小糕","220600197311237941",,,"04","三级","01","0","01","1"
"35024","20433","吕通英","220600193401130154",,,"04","二级","01","0","01","1"
"35025","20434","刀余恨","22060020120302434X",,,"04","四级","03","0","01","1"
"35026","20435","达羌姥","220600195010114308",,,"04","三级","01","0","01","1"
"35027","20436","丰凑花","220600197910184255",,,"04","二级","03","0","01","1"
"35028","20437","麴样绣姥","220600196508204217",,,"04","三级","01","0","01","1"
"35029","20438","刀减府","220600197709084367",,,"04","三级","01","0","01","1"
"3503","1333","镇柬鸣","341502200607040152",,"05","01",,,"5","04","1"
"35030","20439","律再英","220600193304194252",,,"04","一级","04","0","01","1"
"35031","20440","卫襄流","220600195904244355",,,"04","三级","01","0","01","1"
